iter	MultiClass
16723	0.3470838413
16724	0.347079342
16725	0.3470743429
16726	0.3470693003
16727	0.3470621276
16728	0.347055933
16729	0.3470525422
16730	0.3470485429
16731	0.3470433264
16732	0.347037697
16733	0.3470323066
16734	0.3470264815
16735	0.3470219605
16736	0.3470124187
16737	0.3470093322
16738	0.3470047678
16739	0.3470013119
16740	0.3469997034
16741	0.3469979863
16742	0.3469910962
16743	0.3469857058
16744	0.3469772073
16745	0.3469739035
16746	0.3469699694
16747	0.3469662744
16748	0.3469619273
16749	0.3469536026
16750	0.3469476688
16751	0.3469419742
16752	0.3469385834
16753	0.3469313238
16754	0.3469206082
16755	0.346918326
16756	0.3469114794
16757	0.3469036329
16758	0.3468990684
16759	0.3468931999
16760	0.3468883311
16761	0.346883658
16762	0.3468820713
16763	0.3468786154
16764	0.3468740292
16765	0.3468658567
16766	0.3468554237
16767	0.3468517939
16768	0.3468441213
16769	0.3468364052
16770	0.3468340578
16771	0.3468253419
16772	0.3468197124
16773	0.3468136265
16774	0.3468117138
16775	0.3468074971
16776	0.3468055844
16777	0.3468007809
16778	0.3467970206
16779	0.3467938038
16780	0.3467864138
16781	0.346781632
16782	0.3467768284
16783	0.3467666345
16784	0.3467635481
16785	0.3467589185
16786	0.3467543758
16787	0.3467470944
16788	0.3467444209
16789	0.3467424647
16790	0.3467389871
16791	0.3467327273
16792	0.3467275325
16793	0.3467230115
16794	0.346717882
16795	0.3467133175
16796	0.3467081662
16797	0.3466987548
16798	0.3466899302
16799	0.3466843225
16800	0.3466776062
16801	0.3466722159
16802	0.3466620654
16803	0.3466547189
16804	0.3466484373
16805	0.3466433512
16806	0.3466339181
16807	0.3466311577
16808	0.3466238546
16809	0.3466190293
16810	0.3466156386
16811	0.3466080529
16812	0.3466008367
16813	0.3465974025
16814	0.3465925338
16815	0.3465850351
16816	0.3465768843
16817	0.3465742761
16818	0.3465691248
16819	0.3465656036
16820	0.3465624085
16821	0.3465546272
16822	0.3465507149
16823	0.3465411948
16824	0.3465326745
16825	0.3465290012
16826	0.3465191333
16827	0.3465112216
16828	0.3465028969
16829	0.34649279
16830	0.3464881821
16831	0.3464856608
16832	0.3464793575
16833	0.3464720109
16834	0.3464668161
16835	0.3464574482
16836	0.3464509058
16837	0.3464489279
16838	0.3464435158
16839	0.3464376472
16840	0.3464331697
16841	0.3464196938
16842	0.3464147381
16843	0.3464092825
16844	0.3464061091
16845	0.346400284
16846	0.3463957631
16847	0.3463891555
16848	0.3463875036
16849	0.3463836999
16850	0.3463750492
16851	0.3463688111
16852	0.3463618993
16853	0.3463556395
16854	0.3463539006
16855	0.3463468366
16856	0.346341468
16857	0.3463356429
16858	0.346330622
16859	0.3463265357
16860	0.3463198412
16861	0.3463143204
16862	0.346309017
16863	0.3462980841
16864	0.3462954106
16865	0.3462892595
16866	0.3462854558
16867	0.3462811087
16868	0.3462726754
16869	0.3462646985
16870	0.3462621772
16871	0.3462558087
16872	0.3462491576
16873	0.3462424849
16874	0.3462370728
16875	0.3462339646
16876	0.3462312911
16877	0.3462193801
16878	0.3462185976
16879	0.3462113597
16880	0.3462069475
16881	0.3462028612
16882	0.3461985793
16883	0.3461948626
16884	0.3461906024
16885	0.3461873856
16886	0.3461794956
16887	0.3461702581
16888	0.3461630636
16889	0.3461562387
16890	0.346154326
16891	0.3461490878
16892	0.3461448928
16893	0.346138307
16894	0.3461315473
16895	0.3461264395
16896	0.3461228096
16897	0.3461138764
16898	0.3461105943
16899	0.3461048562
16900	0.346101096
16901	0.3460967489
16902	0.3460911629
16903	0.3460838815
16904	0.3460792519
16905	0.3460726226
16906	0.3460702751
16907	0.346061168
16908	0.3460565383
16909	0.3460500612
16910	0.3460426494
16911	0.3460389544
16912	0.346032086
16913	0.3460214139
16914	0.3460143934
16915	0.3460114808
16916	0.3460030692
16917	0.3460002653
16918	0.3459935926
16919	0.3459877023
16920	0.345978443
16921	0.3459762694
16922	0.3459720745
16923	0.345963163
16924	0.3459539254
16925	0.3459485785
16926	0.3459390149
16927	0.3459351026
16928	0.3459302338
16929	0.3459276908
16930	0.3459203442
16931	0.3459154537
16932	0.3459115196
16933	0.3459037383
16934	0.3458955658
16935	0.3458890452
16936	0.3458813509
16937	0.3458734826
16938	0.3458702658
16939	0.3458679618
16940	0.3458627019
16941	0.3458587026
16942	0.3458552901
16943	0.3458517472
16944	0.3458500519
16945	0.3458410317
16946	0.3458354239
16947	0.3458310551
16948	0.3458272297
16949	0.3458230782
16950	0.3458189702
16951	0.3458102978
16952	0.3458064289
16953	0.3457990606
16954	0.3457966479
16955	0.34578465
16956	0.3457793248
16957	0.3457743039
16958	0.3457709349
16959	0.3457657619
16960	0.3457579154
16961	0.3457508079
16962	0.345748091
16963	0.3457439613
16964	0.3457388752
16965	0.3457334848
16966	0.3457265947
16967	0.3457202045
16968	0.3457131622
16969	0.3457030335
16970	0.345695926
16971	0.3456904704
16972	0.3456840367
16973	0.3456788637
16974	0.3456694305
16975	0.3456656703
16976	0.3456626491
16977	0.3456564327
16978	0.3456464996
16979	0.3456366752
16980	0.3456237644
16981	0.3456174177
16982	0.3456107883
16983	0.3456015508
16984	0.3455953562
16985	0.3455881835
16986	0.3455847928
16987	0.3455818802
16988	0.3455793372
16989	0.3455746858
16990	0.3455684478
16991	0.3455623401
16992	0.3455581017
16993	0.3455506682
16994	0.3455458212
16995	0.3455399526
16996	0.3455342797
16997	0.3455276721
16998	0.3455250204
16999	0.345519217
17000	0.3455148917
17001	0.3455091753
17002	0.3455035893
17003	0.3454966122
17004	0.3454878311
17005	0.3454855271
17006	0.3454756592
17007	0.3454705079
17008	0.345464835
17009	0.3454627267
17010	0.3454593359
17011	0.3454560756
17012	0.3454530544
17013	0.3454478596
17014	0.3454441646
17015	0.3454410782
17016	0.3454363399
17017	0.3454293845
17018	0.3454183429
17019	0.3454133655
17020	0.345405932
17021	0.3454009111
17022	0.3453981725
17023	0.3453955642
17024	0.3453845444
17025	0.3453749808
17026	0.3453710032
17027	0.3453668952
17028	0.3453592443
17029	0.3453541365
17030	0.3453481375
17031	0.3453462683
17032	0.3453393782
17033	0.3453350093
17034	0.3453318794
17035	0.3453251849
17036	0.3453199467
17037	0.3453172732
17038	0.3453093833
17039	0.3453045797
17040	0.3452965159
17041	0.3452901257
17042	0.3452871479
17043	0.3452828226
17044	0.345275063
17045	0.3452700639
17046	0.3452659342
17047	0.3452571965
17048	0.3452545883
17049	0.3452490892
17050	0.345242699
17051	0.3452375694
17052	0.3452350916
17053	0.3452301794
17054	0.3452249629
17055	0.3452190943
17056	0.3452125955
17057	0.3452104219
17058	0.3452055314
17059	0.3451979458
17060	0.3451917294
17061	0.3451879692
17062	0.34518347
17063	0.345177058
17064	0.3451691681
17065	0.3451616694
17066	0.3451548227
17067	0.3451508234
17068	0.3451429334
17069	0.3451403469
17070	0.3451307399
17071	0.3451214806
17072	0.3451138297
17073	0.3451063527
17074	0.3451033098
17075	0.3450978976
17076	0.3450928115
17077	0.3450862257
17078	0.3450847042
17079	0.3450823785
17080	0.3450755754
17081	0.3450713152
17082	0.3450666638
17083	0.3450637513
17084	0.3450561439
17085	0.3450463847
17086	0.3450409291
17087	0.345035843
17088	0.3450316481
17089	0.3450281704
17090	0.3450179765
17091	0.3450120645
17092	0.3450020879
17093	0.3449938284
17094	0.3449830042
17095	0.3449758098
17096	0.3449682893
17097	0.3449577694
17098	0.3449498794
17099	0.3449454454
17100	0.3449383162
17101	0.3449317738
17102	0.3449261226
17103	0.3449238839
17104	0.344918037
17105	0.3449143855
17106	0.3449110817
17107	0.3449008008
17108	0.3448977144
17109	0.3448936716
17110	0.344887477
17111	0.3448839342
17112	0.3448752835
17113	0.3448692628
17114	0.3448615901
17115	0.3448555912
17116	0.3448497661
17117	0.3448456581
17118	0.344837529
17119	0.34483416
17120	0.3448297043
17121	0.3448242922
17122	0.3448211623
17123	0.3448089252
17124	0.3448045564
17125	0.3447986444
17126	0.3447946451
17127	0.3447824732
17128	0.3447763656
17129	0.3447641937
17130	0.3447617159
17131	0.3447562603
17132	0.3447501309
17133	0.3447473488
17134	0.3447402413
17135	0.3447364376
17136	0.3447308951
17137	0.3447275261
17138	0.3447198752
17139	0.3447127895
17140	0.3447021174
17141	0.3446987918
17142	0.3446953577
17143	0.3446863375
17144	0.3446821208
17145	0.3446780997
17146	0.3446745569
17147	0.3446626893
17148	0.3446579945
17149	0.344654169
17150	0.3446464964
17151	0.3446405409
17152	0.3446341724
17153	0.3446299775
17154	0.3446240437
17155	0.3446225875
17156	0.3446173492
17157	0.3446034386
17158	0.3446018736
17159	0.3446007434
17160	0.3445970701
17161	0.3445903538
17162	0.3445859633
17163	0.3445788993
17164	0.3445755738
17165	0.3445630107
17166	0.3445554685
17167	0.3445500346
17168	0.3445432749
17169	0.3445349937
17170	0.3445297772
17171	0.3445247129
17172	0.3445156275
17173	0.3445110413
17174	0.3445039555
17175	0.3444965438
17176	0.3444889146
17177	0.3444849153
17178	0.344479025
17179	0.3444726348
17180	0.3444627887
17181	0.3444535294
17182	0.3444477695
17183	0.3444393144
17184	0.3444370104
17185	0.3444355976
17186	0.3444294683
17187	0.3444199699
17188	0.3444134058
17189	0.3444084936
17190	0.3444040813
17191	0.3444005601
17192	0.3443944308
17193	0.3443911052
17194	0.3443886491
17195	0.3443836283
17196	0.3443808896
17197	0.3443731953
17198	0.3443694133
17199	0.34436048
17200	0.3443568502
17201	0.3443483299
17202	0.3443444393
17203	0.3443400705
17204	0.3443343323
17205	0.3443284203
17206	0.3443235298
17207	0.344316944
17208	0.3443105755
17209	0.3443002947
17210	0.3442959476
17211	0.3442887966
17212	0.3442836019
17213	0.3442789939
17214	0.3442746034
17215	0.344263953
17216	0.344261084
17217	0.3442527593
17218	0.3442468473
17219	0.3442420437
17220	0.344237501
17221	0.3442323932
17222	0.3442277418
17223	0.3442193519
17224	0.3442129835
17225	0.3442090928
17226	0.3442034634
17227	0.3442007247
17228	0.3441970297
17229	0.344192487
17230	0.344190509
17231	0.3441821844
17232	0.3441751204
17233	0.3441706863
17234	0.3441636006
17235	0.3441550803
17236	0.3441477337
17237	0.3441408436
17238	0.3441364965
17239	0.344130541
17240	0.3441239552
17241	0.3441191734
17242	0.3441118051
17243	0.3441064364
17244	0.3441019372
17245	0.3440968511
17246	0.3440908304
17247	0.344084049
17248	0.3440815059
17249	0.3440769197
17250	0.3440701818
17251	0.3440648566
17252	0.3440545975
17253	0.3440507286
17254	0.3440472074
17255	0.3440364701
17256	0.344028015
17257	0.344023668
17258	0.3440186688
17259	0.3440125829
17260	0.3440066709
17261	0.3440011066
17262	0.3439962379
17263	0.343988913
17264	0.3439833705
17265	0.3439749154
17266	0.3439688947
17267	0.3439605048
17268	0.343952354
17269	0.3439477461
17270	0.3439444858
17271	0.3439388129
17272	0.3439359655
17273	0.3439307925
17274	0.3439217288
17275	0.3439190119
17276	0.3439137302
17277	0.3439108394
17278	0.343905036
17279	0.343900928
17280	0.3438960376
17281	0.3438907993
17282	0.343884909
17283	0.3438816053
17284	0.3438792578
17285	0.3438725198
17286	0.3438644777
17287	0.3438550663
17288	0.3438512843
17289	0.3438474806
17290	0.3438392429
17291	0.343833157
17292	0.343823789
17293	0.3438158773
17294	0.343809335
17295	0.3438012711
17296	0.3437934899
17297	0.3437881647
17298	0.3437860346
17299	0.3437792314
17300	0.3437741236
17301	0.3437656903
17302	0.3437617996
17303	0.3437581481
17304	0.3437521274
17305	0.3437454981
17306	0.3437408901
17307	0.3437350433
17308	0.3437317178
17309	0.3437258492
17310	0.343718307
17311	0.343715438
17312	0.3437113952
17313	0.3437062004
17314	0.343702701
17315	0.3436972019
17316	0.3436918768
17317	0.3436875079
17318	0.34368077
17319	0.3436741624
17320	0.343669098
17321	0.3436658595
17322	0.3436624687
17323	0.3436596866
17324	0.3436574479
17325	0.3436523183
17326	0.3436458846
17327	0.3436425156
17328	0.3436320392
17329	0.3436166722
17330	0.3436111514
17331	0.3436029137
17332	0.3435962409
17333	0.3435915026
17334	0.3435868947
17335	0.3435807218
17336	0.3435703758
17337	0.3435623554
17338	0.3435564216
17339	0.3435512486
17340	0.3435427066
17341	0.3435364902
17342	0.3435311216
17343	0.3435213624
17344	0.3435166458
17345	0.3435121683
17346	0.3435039958
17347	0.3435020831
17348	0.3434976273
17349	0.3434939323
17350	0.3434844991
17351	0.3434774786
17352	0.343470132
17353	0.3434643939
17354	0.3434609814
17355	0.3434566995
17356	0.3434477011
17357	0.3434419194
17358	0.3434379201
17359	0.3434360074
17360	0.3434328558
17361	0.3434270524
17362	0.3434183582
17363	0.3434155109
17364	0.3434118593
17365	0.3434070558
17366	0.3433957751
17367	0.3433873853
17368	0.3433809516
17369	0.3433762785
17370	0.3433704968
17371	0.343362846
17372	0.3433583902
17373	0.343353891
17374	0.3433462619
17375	0.3433381545
17376	0.3433326772
17377	0.3433259392
17378	0.3433197664
17379	0.3433157453
17380	0.3433116591
17381	0.3433084857
17382	0.3433031388
17383	0.3432956401
17384	0.343289315
17385	0.3432865547
17386	0.3432813382
17387	0.3432791863
17388	0.3432711442
17389	0.343268449
17390	0.3432650366
17391	0.3432541906
17392	0.3432480612
17393	0.3432445183
17394	0.3432397366
17395	0.3432349548
17396	0.3432261737
17397	0.3432188271
17398	0.3432117631
17399	0.3432043513
17400	0.3431985479
17401	0.3431923099
17402	0.3431868108
17403	0.3431845938
17404	0.3431765952
17405	0.3431717699
17406	0.3431691616
17407	0.3431618151
17408	0.3431542729
17409	0.3431487086
17410	0.3431444267
17411	0.3431415142
17412	0.3431337981
17413	0.3431272558
17414	0.3431224088
17415	0.343114584
17416	0.3431091502
17417	0.3431016732
17418	0.3430986085
17419	0.3430908707
17420	0.3430838067
17421	0.3430824156
17422	0.3430733302
17423	0.3430665705
17424	0.3430648099
17425	0.343060941
17426	0.3430574633
17427	0.3430540726
17428	0.3430471173
17429	0.3430422703
17430	0.3430387709
17431	0.3430315547
17432	0.3430248602
17433	0.3430196654
17434	0.3430111669
17435	0.3430069719
17436	0.3430031682
17437	0.3429974736
17438	0.3429951913
17439	0.34299267
17440	0.3429854973
17441	0.3429835629
17442	0.3429741732
17443	0.3429709781
17444	0.3429614362
17445	0.3429564154
17446	0.3429498513
17447	0.3429487645
17448	0.3429463301
17449	0.3429418744
17450	0.3429367231
17451	0.342929007
17452	0.3429216604
17453	0.3429195521
17454	0.3429133575
17455	0.3429117925
17456	0.3429061196
17457	0.3429009031
17458	0.3428923828
17459	0.3428892964
17460	0.3428854709
17461	0.3428776679
17462	0.3428716689
17463	0.342866322
17464	0.3428627357
17465	0.3428588885
17466	0.3428488033
17467	0.3428435216
17468	0.3428363706
17469	0.3428279808
17470	0.3428215036
17471	0.3428197648
17472	0.342815309
17473	0.342810788
17474	0.3428052455
17475	0.3428034849
17476	0.3427954211
17477	0.3427918348
17478	0.3427789022
17479	0.3427737074
17480	0.3427651219
17481	0.3427616877
17482	0.3427548845
17483	0.3427514938
17484	0.3427468642
17485	0.3427404087
17486	0.3427307365
17487	0.342728476
17488	0.3427233899
17489	0.3427176735
17490	0.3427132395
17491	0.3427090663
17492	0.3427033716
17493	0.3426977639
17494	0.3426909389
17495	0.3426850704
17496	0.3426791149
17497	0.3426756807
17498	0.3426727029
17499	0.3426682254
17500	0.342663248
17501	0.342655445
17502	0.3426490982
17503	0.3426436209
17504	0.3426396433
17505	0.3426353397
17506	0.342628993
17507	0.3426249502
17508	0.3426217116
17509	0.3426149084
17510	0.3426064751
17511	0.3426038886
17512	0.3426009108
17513	0.3425969984
17514	0.3425912168
17515	0.3425776539
17516	0.342570416
17517	0.3425681773
17518	0.3425647431
17519	0.3425636346
17520	0.3425554621
17521	0.3425498978
17522	0.3425451377
17523	0.3425370522
17524	0.342533618
17525	0.3425286188
17526	0.3425211418
17527	0.3425185988
17528	0.3425166209
17529	0.3425122303
17530	0.3425046664
17531	0.3425015799
17532	0.3424955158
17533	0.3424922989
17534	0.3424886256
17535	0.3424824093
17536	0.3424757148
17537	0.3424743455
17538	0.3424689116
17539	0.3424659121
17540	0.3424594567
17541	0.3424512842
17542	0.3424439376
17543	0.3424382429
17544	0.3424309833
17545	0.3424260711
17546	0.3424215284
17547	0.3424155077
17548	0.3424125734
17549	0.3424082046
17550	0.3424032272
17551	0.3423952285
17552	0.3423885992
17553	0.3423821873
17554	0.342378101
17555	0.3423751885
17556	0.3423667334
17557	0.3423615604
17558	0.3423584739
17559	0.342354605
17560	0.3423494755
17561	0.3423453892
17562	0.342337108
17563	0.3423317394
17564	0.3423286312
17565	0.3423235451
17566	0.3423184808
17567	0.3423124383
17568	0.3423034399
17569	0.3422997883
17570	0.3422952239
17571	0.3422913332
17572	0.342286008
17573	0.3422787919
17574	0.3422717496
17575	0.3422682719
17576	0.3422614253
17577	0.3422595343
17578	0.3422512314
17579	0.3422442543
17580	0.3422386466
17581	0.3422275832
17582	0.34222341
17583	0.3422198889
17584	0.3422112165
17585	0.3422075649
17586	0.3422011747
17587	0.3421960234
17588	0.3421905896
17589	0.3421863729
17590	0.3421821779
17591	0.3421785481
17592	0.342175027
17593	0.3421685716
17594	0.3421605077
17595	0.3421560085
17596	0.3421527265
17597	0.3421443148
17598	0.3421363814
17599	0.3421283828
17600	0.342119819
17601	0.3421097773
17602	0.3421066691
17603	0.3421043651
17604	0.3421006049
17605	0.3420966491
17606	0.3420887808
17607	0.3420843033
17608	0.3420771089
17609	0.3420713708
17610	0.3420615246
17611	0.3420520045
17612	0.3420479183
17613	0.3420377026
17614	0.3420330078
17615	0.3420283998
17616	0.3420223139
17617	0.3420155977
17618	0.3420095335
17619	0.3420037736
17620	0.3419985136
17621	0.3419889501
17622	0.3419812775
17623	0.3419792126
17624	0.3419724311
17625	0.3419649542
17626	0.3419619547
17627	0.3419593899
17628	0.3419521085
17629	0.3419472398
17630	0.3419443924
17631	0.3419366764
17632	0.3419320685
17633	0.3419280691
17634	0.3419235482
17635	0.3419174188
17636	0.3419125283
17637	0.3419044645
17638	0.341896618
17639	0.341893575
17640	0.3418882716
17641	0.3418814249
17642	0.3418763388
17643	0.341873448
17644	0.3418678838
17645	0.3418614283
17646	0.3418572117
17647	0.3418520604
17648	0.3418448225
17649	0.34184141
17650	0.3418360414
17651	0.3418302163
17652	0.3418241086
17653	0.3418143712
17654	0.3418066334
17655	0.3418025036
17656	0.3417930922
17657	0.3417868976
17658	0.3417839198
17659	0.3417718784
17660	0.3417665967
17661	0.3417602717
17662	0.3417542075
17663	0.3417481433
17664	0.3417431442
17665	0.3417367322
17666	0.3417303855
17667	0.3417273643
17668	0.3417213001
17669	0.3417164096
17670	0.3417043465
17671	0.3416927398
17672	0.3416898489
17673	0.3416841977
17674	0.3416760035
17675	0.3416672876
17676	0.3416617885
17677	0.3416550723
17678	0.3416485082
17679	0.341639488
17680	0.3416328804
17681	0.3416292289
17682	0.3416244253
17683	0.3416177743
17684	0.3416108624
17685	0.3416024291
17686	0.3415963866
17687	0.3415897791
17688	0.3415858232
17689	0.3415801937
17690	0.3415770638
17691	0.341571956
17692	0.3415672394
17693	0.341563088
17694	0.3415536548
17695	0.3415524159
17696	0.3415468733
17697	0.3415408744
17698	0.3415316368
17699	0.3415250292
17700	0.3415209865
17701	0.3415173566
17702	0.3415101188
17703	0.3415026852
17704	0.3414988381
17705	0.3414949692
17706	0.3414885789
17707	0.3414861663
17708	0.3414785372
17709	0.3414739727
17710	0.3414659958
17711	0.3414629094
17712	0.3414543239
17713	0.3414491726
17714	0.3414448908
17715	0.3414413479
17716	0.3414379137
17717	0.3414355445
17718	0.3414317191
17719	0.3414265243
17720	0.3414211122
17721	0.3414149828
17722	0.3414090056
17723	0.3414041368
17724	0.3414003331
17725	0.3413974206
17726	0.3413920954
17727	0.3413864877
17728	0.3413835751
17729	0.3413793367
17730	0.3413769676
17731	0.3413720336
17732	0.3413676213
17733	0.3413623614
17734	0.3413573405
17735	0.3413475161
17736	0.3413432342
17737	0.341340539
17738	0.341337583
17739	0.3413279107
17740	0.3413255416
17741	0.3413207598
17742	0.3413156954
17743	0.3413139131
17744	0.3413123264
17745	0.3413089792
17746	0.3413043061
17747	0.3412971116
17748	0.3412937644
17749	0.3412853093
17750	0.3412811144
17751	0.3412730071
17752	0.3412683991
17753	0.3412620959
17754	0.341258879
17755	0.3412551188
17756	0.3412489242
17757	0.3412442946
17758	0.3412390129
17759	0.3412342745
17760	0.3412306665
17761	0.3412254065
17762	0.3412224939
17763	0.3412170818
17764	0.341203019
17765	0.3411979329
17766	0.3411931946
17767	0.3411867609
17768	0.3411817618
17769	0.3411795665
17770	0.3411720678
17771	0.3411648951
17772	0.3411560922
17773	0.3411515713
17774	0.3411485066
17775	0.3411417251
17776	0.3411357044
17777	0.3411287056
17778	0.3411256192
17779	0.3411221632
17780	0.3411143167
17781	0.3411121867
17782	0.3411074266
17783	0.3411029709
17784	0.3410958199
17785	0.3410919727
17786	0.3410864519
17787	0.3410811268
17788	0.3410739758
17789	0.3410708242
17790	0.3410661293
17791	0.3410620648
17792	0.3410520448
17793	0.341044307
17794	0.3410381993
17795	0.3410343956
17796	0.3410291139
17797	0.3410221151
17798	0.3410124646
17799	0.3410100737
17800	0.3410022707
17801	0.3409975323
17802	0.3409871645
17803	0.3409822523
17804	0.3409733408
17805	0.3409633208
17806	0.3409580173
17807	0.3409539528
17808	0.3409509533
17809	0.3409475843
17810	0.340941042
17811	0.340935369
17812	0.3409277834
17813	0.3409233493
17814	0.3409187414
17815	0.3409140031
17816	0.3409081563
17817	0.3409042656
17818	0.3408995925
17819	0.3408936153
17820	0.3408881814
17821	0.3408815521
17822	0.340877618
17823	0.3408692934
17824	0.3408641203
17825	0.3408592299
17826	0.3408496228
17827	0.3408409938
17828	0.3408341254
17829	0.3408276266
17830	0.3408257138
17831	0.34082291
17832	0.340816498
17833	0.3408133464
17834	0.3408040871
17835	0.3408012398
17836	0.3407990879
17837	0.3407959146
17838	0.3407912632
17839	0.3407844383
17840	0.3407809606
17841	0.3407783306
17842	0.3407707884
17843	0.3407668543
17844	0.3407571386
17845	0.3407525524
17846	0.3407496181
17847	0.3407480532
17848	0.3407408588
17849	0.3407345772
17850	0.3407314038
17851	0.3407297737
17852	0.3407276219
17853	0.3407194928
17854	0.3407108856
17855	0.3407061908
17856	0.3406976705
17857	0.3406914759
17858	0.3406833903
17859	0.3406791084
17860	0.3406725661
17861	0.3406675669
17862	0.3406635893
17863	0.3406605464
17864	0.3406528086
17865	0.3406477877
17866	0.3406402455
17867	0.3406321164
17868	0.340626813
17869	0.3406175102
17870	0.3406124894
17871	0.3406039039
17872	0.3405980788
17873	0.3405933622
17874	0.3405912756
17875	0.3405828857
17876	0.3405718441
17877	0.340567497
17878	0.3405650627
17879	0.3405559338
17880	0.3405501087
17881	0.3405447835
17882	0.3405395888
17883	0.3405343723
17884	0.3405312206
17885	0.3405262215
17886	0.3405218744
17887	0.3405150277
17888	0.3405117022
17889	0.3405021604
17890	0.3404988349
17891	0.3404928141
17892	0.3404876846
17893	0.3404811205
17894	0.3404752084
17895	0.3404667316
17896	0.3404619064
17897	0.3404517342
17898	0.3404418228
17899	0.3404376714
17900	0.340434085
17901	0.3404278252
17902	0.3404238694
17903	0.3404168488
17904	0.3404100022
17905	0.3404052204
17906	0.3403996996
17907	0.3403969392
17908	0.3403888971
17909	0.3403858324
17910	0.3403814418
17911	0.3403761819
17912	0.3403743996
17913	0.3403706611
17914	0.3403672486
17915	0.3403641622
17916	0.3403540335
17917	0.3403470347
17918	0.340342079
17919	0.3403373189
17920	0.3403317329
17921	0.340329755
17922	0.3403167355
17923	0.3403118233
17924	0.3403065633
17925	0.3402984995
17926	0.3402938916
17927	0.3402912181
17928	0.340280546
17929	0.3402775031
17930	0.3402668092
17931	0.3402624187
17932	0.3402557676
17933	0.340248834
17934	0.3402424004
17935	0.3402393139
17936	0.3402321195
17937	0.3402247512
17938	0.3402211649
17939	0.3402138618
17940	0.3402012769
17941	0.3401924524
17942	0.340188453
17943	0.3401837582
17944	0.3401759987
17945	0.3401724558
17946	0.3401678261
17947	0.3401618489
17948	0.3401537633
17949	0.3401497205
17950	0.3401437216
17951	0.3401401569
17952	0.3401312672
17953	0.3401226165
17954	0.3401087058
17955	0.3400990335
17956	0.3400941865
17957	0.3400864705
17958	0.3400844491
17959	0.3400793847
17960	0.3400726467
17961	0.3400658435
17962	0.3400566712
17963	0.3400499767
17964	0.3400432822
17965	0.3400381091
17966	0.3400316755
17967	0.3400265676
17968	0.3400166998
17969	0.3400087663
17970	0.3400022457
17971	0.3399958555
17972	0.3399911389
17973	0.3399872483
17974	0.3399801843
17975	0.339970099
17976	0.3399648825
17977	0.3399626438
17978	0.3399532758
17979	0.3399468856
17980	0.339942908
17981	0.3399388652
17982	0.3399348659
17983	0.3399339965
17984	0.339930171
17985	0.3399249763
17986	0.3399198902
17987	0.3399159996
17988	0.33991087
17989	0.3399065229
17990	0.3399026975
17991	0.3398928296
17992	0.3398877435
17993	0.3398823749
17994	0.3398785929
17995	0.3398739415
17996	0.3398702682
17997	0.3398644214
17998	0.3398609003
17999	0.3398576182
18000	0.3398502716
18001	0.3398384041
18002	0.3398336223
18003	0.3398296665
18004	0.3398245804
18005	0.3398221895
18006	0.3398149299
18007	0.3398116913
18008	0.339804975
18009	0.3397965634
18010	0.3397908035
18011	0.3397858261
18012	0.3397799358
18013	0.3397735456
18014	0.3397700245
18015	0.33976333
18016	0.3397584178
18017	0.3397502887
18018	0.3397486586
18019	0.3397405295
18020	0.3397341393
18021	0.3397299226
18022	0.3397159033
18023	0.3397135341
18024	0.3397051225
18025	0.3396969935
18026	0.3396895817
18027	0.3396841044
18028	0.3396763665
18029	0.3396732366
18030	0.3396687809
18031	0.3396601954
18032	0.3396538921
18033	0.3396480453
18034	0.3396444155
18035	0.3396393511
18036	0.3396325045
18037	0.3396258969
18038	0.339621615
18039	0.3396179852
18040	0.3396146814
18041	0.3396100735
18042	0.3396045527
18043	0.3396009446
18044	0.3395897944
18045	0.339584317
18046	0.339575362
18047	0.3395716453
18048	0.3395644291
18049	0.3395580607
18050	0.3395529528
18051	0.3395462149
18052	0.3395430415
18053	0.3395349342
18054	0.3395307175
18055	0.3395220451
18056	0.3395164156
18057	0.3395113295
18058	0.3395052653
18059	0.3394978535
18060	0.3394907678
18061	0.3394832473
18062	0.3394752487
18063	0.3394692715
18064	0.33945986
18065	0.3394529699
18066	0.3394492531
18067	0.3394458189
18068	0.3394401895
18069	0.3394321474
18070	0.3394291044
18071	0.3394212144
18072	0.339415498
18073	0.3394113683
18074	0.3394073038
18075	0.3393997616
18076	0.3393956753
18077	0.3393901545
18078	0.3393850467
18079	0.3393799171
18080	0.3393750049
18081	0.339369745
18082	0.3393658761
18083	0.3393597467
18084	0.3393465315
18085	0.3393421193
18086	0.339335403
18087	0.3393275783
18088	0.3393212315
18089	0.3393157977
18090	0.3393105377
18091	0.3393077338
18092	0.3392979746
18093	0.3392935189
18094	0.3392885849
18095	0.3392827598
18096	0.3392779998
18097	0.339272805
18098	0.3392703706
18099	0.3392685014
18100	0.3392585466
18101	0.3392548733
18102	0.3392479397
18103	0.3392392455
18104	0.3392373328
18105	0.3392292255
18106	0.3392209443
18107	0.3392156626
18108	0.3392140542
18109	0.3392069249
18110	0.3392020127
18111	0.3392007521
18112	0.3391951226
18113	0.3391879064
18114	0.3391816684
18115	0.3391735393
18116	0.3391677577
18117	0.3391645843
18118	0.3391589114
18119	0.3391550208
18120	0.3391478915
18121	0.3391403493
18122	0.3391271777
18123	0.3391240478
18124	0.3391168099
18125	0.3391111587
18126	0.3391044207
18127	0.3391008561
18128	0.3390925314
18129	0.3390836851
18130	0.3390759908
18131	0.3390653621
18132	0.3390580156
18133	0.3390494518
